time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,velocityDown_mps,stageId,windX_mps,windY_mps,theta_deg,horizontalDrift_m
32.3564180655714,4.71722537679695e-15,77.0381367114383,8224.08147745734,2.66244473711247e-16,4.34810222664391,92.487032913721,1,3.06161699786838e-16,5,0.233414085346311,77.0381367114383
32.4713061014772,4.74783992473482e-15,77.5381102215014,8213.46552005622,2.66700450553272e-16,4.35554889359053,92.226761276161,1,3.06161699786838e-16,5,0.244380129377223,77.5381102215014
32.5861941373831,4.7785065592174e-15,78.0389343693935,8202.89088600231,2.67151218740824e-16,4.36291049675424,91.9748366581898,1,3.06161699786838e-16,5,0.254091351160821,78.0389343693935
32.701082173289,4.80922468521132e-15,78.5405994374818,8192.32820627744,2.67596837777243e-16,4.37018800789834,91.7253232580717,1,3.06161699786838e-16,5,0.262530888564817,78.5405994374818
32.8160678263239,4.84001987953866e-15,79.0435231269697,8181.80483954551,2.68037738642937e-16,4.37738846546702,91.4852382610883,1,3.06161699786838e-16,5,0.269693159535449,79.0435231269697
32.9310534793588,4.87086548079767e-15,79.5472700241238,8171.29431550362,2.68473598815463e-16,4.38450660226907,91.2476866208374,1,3.06161699786838e-16,5,0.275564907654042,79.5472700241238
33.0460391323937,4.90176091272189e-15,80.0518307177986,8160.81974801905,2.68904475921468e-16,4.39154335941906,91.0172277926294,1,3.06161699786838e-16,5,0.280146217052044,80.0518307177986
33.1610247854287,4.93270560556797e-15,80.557195903379,8150.3652949615,2.69330426935288e-16,4.39849966737848,90.7906881774715,1,3.06161699786838e-16,5,0.283442705584126,80.557195903379
33.2776634400802,4.96414490075939e-15,81.0706385582458,8139.78867075868,2.69757526293043e-16,4.40547472921758,90.5663707924797,1,3.06161699786838e-16,5,0.285485226694725,81.0706385582458
33.3943020947318,4.99563372286341e-15,81.5848900489768,8129.23989686042,2.70179672959539e-16,4.41236890747027,90.3474112157538,1,3.06161699786838e-16,5,0.286234044240931,81.5848900489768
33.5109407493834,5.0271714975826e-15,82.0999409965831,8118.709847256,2.70596924364516e-16,4.41918314003542,90.1320537962734,1,3.06161699786838e-16,5,0.285711460308507,82.0999409965831
33.6275794040349,5.05875765721227e-15,82.6157821297434,8108.21474395236,2.71009337278447e-16,4.42591835404517,89.9233323477043,1,3.06161699786838e-16,5,0.28394486370353,82.6157821297434
33.7476081009976,5.09131177559594e-15,83.1474312289995,8097.42466594841,2.71428744428609e-16,4.43276779260091,89.7104548281855,1,3.06161699786838e-16,5,0.280862238360838,83.1474312289995
33.8676367979603,5.12391593397976e-15,83.6798975434751,8086.67946225795,2.71843147578757e-16,4.43953550963469,89.5059847205028,1,3.06161699786838e-16,5,0.276537042397693,83.6798975434751
33.987665494923,5.15656953535454e-15,84.2131713232705,8075.94128970615,2.72252606429808e-16,4.44622248013649,89.3028145186965,1,3.06161699786838e-16,5,0.271014695661543,84.2131713232705
34.1076941918857,5.18927198976032e-15,84.7472429336082,8065.24062061086,2.7265717997776e-16,4.45282966758406,89.1065742280688,1,3.06161699786838e-16,5,0.264345109119386,84.7472429336082
34.2250122129158,5.22128255760632e-15,85.2700151789329,8054.79389332466,2.73047951666581e-16,4.45921145356666,88.9170029335187,1,3.06161699786838e-16,5,0.256769474416878,85.2700151789329
34.342330233946,5.25333870215846e-15,85.7935317483546,8044.37643395133,2.73434165684789e-16,4.46551880713956,88.7327626092864,1,3.06161699786838e-16,5,0.248204239345841,85.7935317483546
34.4596482549761,5.28543989186465e-15,86.3177839609686,8033.9754124352,2.73815875187592e-16,4.47175259639324,88.5514725047317,1,3.06161699786838e-16,5,0.238707188008568,86.3177839609686
34.5769662760063,5.31758560130971e-15,86.8427632360942,8023.59787222511,2.74193132716508e-16,4.47791367939576,88.3743967579395,1,3.06161699786838e-16,5,0.228338893217819,86.8427632360942
34.6885179858265,5.34819213080606e-15,87.3426057950697,8013.74915995343,2.74547765876141e-16,4.4837052784083,88.2093404229254,1,3.06161699786838e-16,5,0.217729830875587,87.3426057950697
34.8000696956467,5.37883800041888e-15,87.8430908269035,8003.91894341649,2.74898465024127e-16,4.48943263013502,88.0475532678188,1,3.06161699786838e-16,5,0.206446876762686,87.8430908269035
34.9116214054669,5.40952277375622e-15,88.3442112047742,7994.10469422958,2.75245273799661e-16,4.49509644725805,87.8885442077783,1,3.06161699786838e-16,5,0.194548174516257,88.3442112047742
35.0231731152871,5.44024601922077e-15,88.8459598801627,7984.31104009204,2.75588235362475e-16,4.50069743462931,87.7331183976119,1,3.06161699786838e-16,5,0.182093049050865,88.8459598801627
35.1320147809233,5.47025954568542e-15,89.3361179646904,7974.76745683172,2.75919197651891e-16,4.50610245899465,87.5835468016656,1,3.06161699786838e-16,5,0.169461983839368,89.3361179646904
